user_id,k_core,degree,littlebirdceo,expertise_level
220360,38,66,Christian B.,Expert
70,38,60,phooky,Expert
207,38,75,terrace,Expert
80820,38,79,Sergei Gorbikov,Expert
1827,38,63,BullBoyShoes,Expert
46400,38,51,Jakob Halskov,Expert
4906,38,80,m.Alin,Expert
238590,38,58,AJN,Expert
123612,37,43,Paul Elliott,Expert
1757,37,53,RMAAlmeida,Expert
1333,37,55,Mr. Hedgehog,Expert
269550,37,50,Daniel Melendrez,Expert
288520,37,47,VictorTito,Expert
348055,37,45,MiNiMe,Expert
2006,37,60,Matt Williamson,Expert
26487,37,65,Butzke,Expert
199862,37,44,Lewis Kelsey,Expert
49628,37,60,user49628,Expert
204737,37,49,TemeV,Expert
162146,37,51,Glenn Willen,Expert
125718,37,49,user125718,Expert
6780,37,60,Tomas D.,Expert
1514,37,55,csadam,Expert
70843,37,51,juhist,Expert
68824,37,62,ilkhd,Expert
1471,37,64,mazurnification,Expert
204153,37,61,relayman357,Expert
3453,37,74,SteveR,Expert
149759,37,47,Todor Simeonov,Expert
87628,37,46,Jim,Expert
174542,37,56,StessenJ,Expert
1477,37,68,mjcarroll,Expert
4803,37,73,nemik,Expert
332551,37,41,Hoagie,Expert
142023,37,52,Phil Freedenberg,Expert
275208,37,50,Troutdog,Expert
221,37,56,Radian,Expert
41718,36,54,MatsK,Expert
94374,36,50,polwel,Expert
2473,36,60,Chris Laplante,Expert
80332,36,69,Daniel Tork,Expert
227586,36,54,jDAQ,Expert
26512,36,49,kimliv,Expert
201365,36,47,user201365,Expert
22488,36,55,Cano64,Expert
5035,36,56,abdullah kahraman,Expert
113967,36,52,Overmind,Expert
21912,36,55,Tinkerer,Expert
2454,36,53,gallamine,Expert
235839,36,50,Gunther Schadow,Expert
18555,36,61,Joan,Expert
39828,36,62,Edward,Expert
554,36,60,Peter Gibson,Expert
213609,36,50,Mr. Snrub,Expert
96287,36,58,user1582568,Expert
59075,36,57,Roger C.,Expert
11691,35,61,martinm,Expert
26187,35,69,HL-SDK,Expert
10176,35,57,MSalters,Expert
179725,35,45,Phil C,Expert
167590,35,41,65Roadster,Expert
315943,35,46,MikroPower,Expert
190886,35,42,HarryH,Expert
116427,35,47,GNA,Expert
73014,35,63,ajb,Expert
49901,35,65,Enemy Of the State Machine,Expert
25557,35,63,jose.angel.jimenez,Expert
185057,35,43,paki eng,Expert
27648,35,62,Laszlo Valko,Expert
10906,35,56,Grant,Expert
13400,35,60,travisbartley,Expert
27804,35,58,Ralph Bolton,Expert
249680,35,44,Leoman12,Expert
106661,35,46,Master,Expert
199316,35,48,arnisz,Expert
22053,35,53,Iancovici,Expert
175573,35,45,gommer,Expert
193124,35,60,Mike,Expert
9910,35,55,Vorac,Expert
103826,35,39,Christian,Expert
274108,35,44,mmmm,Expert
103069,35,58,Gee Bee,Expert
192110,35,40,edmz,Expert
232510,34,42,Saadat,Expert
11,34,82,Lou,Expert
148677,34,43,Entrepreneur,Expert
68900,34,49,MAM,Expert
237406,34,60,VillageTech,Expert
15416,34,58,Brandon Bailey,Expert
168989,34,46,Eugene K,Expert
9,34,84,JohnC,Expert
5439,34,65,Suboptimus,Expert
2561,34,34,CWMan,Expert
568,34,48,hlovdal,Expert
33961,34,58,hildred,Expert
2059,34,57,Dr. Watson,Expert
790,34,50,Ponkadoodle,Expert
1688,34,46,cksa361,Expert
79089,34,46,Luke Gary,Expert
213,34,67,edebill,Expert
119874,34,47,mike65535,Expert
10023,34,34,Ishank,Expert
106,34,89,Clinton Blackmore,Expert
312,34,76,Justblair,Expert
54510,34,55,crgrace,Expert
2088,34,52,udushu,Expert
105,34,44,NeedTungsten,Expert
83143,34,68,SoreDakeNoKoto,Expert
5336,34,34,Arun M,Expert
70196,34,44,user1908704,Expert
122929,34,49,calcium3000,Expert
12314,34,42,Kd_R,Expert
152614,34,34,Gianna Moers,Expert
298351,34,54,Chad Branzdon,Expert
6,34,75,ArduinoFun,Expert
25,34,47,thisismyrobot,Expert
31260,34,38,ellekaie,Expert
403,34,63,David Brenner,Expert
83765,34,53,Armannas,Expert
7616,34,34,Fiat Lux,Expert
185300,34,48,Simon Marcoux,Expert
72427,34,56,Laki,Expert
50587,34,48,Mahendra Gunawardena,Expert
35178,34,34,fizzy drink,Expert
34082,34,63,felixphew,Expert
275709,34,40,PDP11,Expert
721,34,62,Eryk Sun,Expert
151,34,47,JScott,Expert
387,34,44,Steve Melnikoff,Expert
5294,34,43,nvade,Expert
106630,34,45,CapnJJ,Expert
1143,34,64,Sushrut J Mair,Expert
293527,34,47,Ryan,Expert
22496,34,45,fgrieu,Expert
12,34,65,jkopel,Expert
35800,34,60,Justin Trzeciak,Expert
41126,34,53,bandybabboon,Expert
33971,34,34,FlaSh,Expert
123,34,58,Nikolaus Gradwohl,Expert
9673,34,45,Vince Mulhollon,Expert
51354,34,74,Paebbels,Expert
47042,33,46,og1L,Expert
24062,33,45,robomon,Expert
17779,33,63,Greg,Expert
4497,33,47,Hendrik,Expert
102305,33,42,uhoh,Expert
1033,33,43,Brad Hein,Expert
5570,33,40,jbarlow,Expert
19433,33,47,zeqL,Expert
2531,33,47,Saar Drimer,Expert
193792,33,48,Tirdad Sadri Nejad,Expert
121021,33,38,Jerzy Przezdziecki,Expert
591,33,46,Diosces,Expert
93348,33,54,marcelm,Expert
1199,33,52,Shawn J. Goff,Expert
82630,33,51,MikeP,Expert
79768,33,51,diegogmx,Expert
256347,33,62,bunker89320,Expert
110234,33,48,mapplejacks,Expert
107730,33,44,Smith,Expert
6468,33,59,shimofuri,Expert
213392,33,49,elchambro,Expert
30062,33,59,David,Expert
2636,33,40,Jaroslav Cmunt,Expert
33771,33,44,spuck,Expert
16591,33,53,Gunnish,Expert
203009,32,49,John Canon,Expert
331911,32,38,Willis Lin,Expert
184863,32,45,Chromatix,Expert
62485,32,52,sparky Al,Expert
114708,32,47,AndyW,Expert
1425,32,51,Karl Bielefeldt,Expert
204090,32,44,David Molony,Expert
43913,32,49,Whistle1560,Expert
114596,32,45,John Burger,Expert
54663,32,42,R Djorane,Expert
72936,32,62,toolic,Expert
28948,32,49,Nicolas D,Expert
166691,32,49,user71659,Expert
16948,32,47,Nick Williams,Expert
1802,32,48,drxzcl,Expert
17744,32,34,lm317,Expert
65148,32,52,MaMba,Expert
241283,32,45,Cubic273.15,Expert
65118,32,41,Roland Mieslinger,Expert
140,32,55,Dago,Expert
84104,32,38,Tyler,Expert
46155,32,52,Duncan C,Expert
69971,32,44,F. Bloggs,Expert
27167,32,48,radagast,Expert
82908,32,50,stefandz,Expert
227,32,46,Monica,Expert
16378,32,54,Ryan Griggs,Expert
8903,32,58,vsz,Expert
17955,32,53,Grady Player,Expert
263556,32,37,Abel,Expert
81645,32,59,ElectronS,Expert
15883,32,66,mpflaga,Expert
33001,31,42,steverino,Expert
175605,31,46,Iron Maiden,Expert
205115,31,46,EmilBonnevie,Expert
10767,31,50,Kit Scuzz,Expert
5753,31,56,mindcrime,Expert
237640,31,35,Anas Malas,Expert
7403,31,52,bwDraco,Expert
49109,31,44,mehmet.ali.anil,Expert
484,31,49,Windell Oskay,Expert
64015,31,53,Greenonline,Expert
100089,31,51,slightlynybbled,Expert
158080,31,45,Rokta,Expert
35427,31,39,Ferrybig,Expert
105630,31,39,Petrus,Expert
194193,31,44,William,Expert
35566,31,38,Anklon,Expert
28461,31,48,James Cameron,Expert
70923,31,53,scanny,Expert
93238,31,51,Elbehery,Expert
92505,31,51,loudnoises,Expert
178904,31,48,Annie,Expert
62521,31,42,iggy,Expert
2574,31,60,Swanand,Expert
209348,31,50,james,Expert
9587,31,44,Crowley,Expert
4861,31,46,Frank,Expert
65150,31,44,MAC,Expert
965,31,46,Jesse,Expert
3876,31,50,morten,Expert
69910,31,45,Magic Smoke,Expert
241749,31,54,MacGuffin,Expert
9383,31,50,perilbrain,Expert
118105,31,49,nigel222,Expert
143,31,66,Craig Trader,Expert
141930,31,38,AltAir,Expert
498,31,46,Mark B,Expert
4160,31,56,Piotr Kula,Expert
20404,31,39,Botnic,Expert
134896,31,50,Mike Waters,Expert
72,31,53,Scott Murphy,Expert
4436,31,51,Jodes,Expert
4096,31,49,SimonBarker,Expert
167465,31,41,Long Pham,Expert
201610,31,40,Steve Hubbard,Expert
95317,30,45,Bhuvanesh Narayanan,Expert
107801,30,52,Always Confused,Expert
242641,30,34,NeuroEng,Expert
174115,30,40,Selvek,Expert
192288,30,36,M KS,Expert
68369,30,42,ahm_zahran,Expert
20331,30,38,user02222022,Expert
15779,30,49,Bobbi Bennett,Expert
81851,30,40,user55924,Expert
229233,30,42,Andrew Lentvorski,Expert
93381,30,41,asdfex,Expert
9640,30,54,suha,Expert
81923,30,45,nickagian,Expert
52501,30,44,mic,Expert
6651,30,43,Thorn,Expert
81,30,69,zklapow,Expert
108969,30,40,Krauss,Expert
2387,30,39,hhh,Expert
156086,30,40,vidarlo,Expert
7575,30,38,Al Kepp,Expert
335580,30,30,Doug Crowe,Expert
89553,30,39,Darko,Expert
27975,30,37,Sherby,Expert
6007,30,46,Count Zero,Expert
331,30,55,wackyvorlon,Expert
56601,30,45,mckenzm,Expert
18033,30,47,KillaKem,Expert
24509,30,48,user6972,Expert
226392,30,36,micropyre,Expert
72635,30,35,electrogas,Expert
25017,30,47,AKR,Expert
61630,30,42,Alexxx,Expert
64531,30,47,Suba Thomas,Expert
2664,30,42,Ben Jackson,Expert
536,30,42,pfyon,Expert
11636,30,59,boardbite,Expert
17526,30,52,FarO,Expert
113236,30,44,jaredwolff,Expert
19342,30,42,Johan.A,Expert
54368,30,39,KarlKarlsom,Expert
87281,30,54,Flanker,Expert
71777,30,51,Photon001,Expert
239291,30,34,Miron,Expert
42957,30,39,mrbean,Expert
100880,30,41,Tim Spriggs,Expert
15390,29,39,cjs,Advanced
315582,29,37,RemyHx,Advanced
13395,29,46,Optionparty,Advanced
26581,29,43,Pau Coma Ramirez,Advanced
46775,29,40,Deepak Berwal,Advanced
79754,29,45,Josh Jobin,Advanced
39851,29,33,pserra,Advanced
1494,29,38,RBerteig,Advanced
8139,29,42,Reid,Advanced
2183,29,38,krapht,Advanced
107,29,41,Seidleroni,Advanced
39344,29,67,Bryce,Advanced
102626,29,42,mguima,Advanced
79326,29,43,BenG,Advanced
245,29,41,jdiaz,Advanced
22746,29,35,gman,Advanced
263786,29,38,Moty,Advanced
550,29,38,mmccoo,Advanced
15757,29,36,Mark Lakata,Advanced
20176,29,39,rwender,Advanced
23846,29,43,Tim M,Advanced
65333,29,47,Jon,Advanced
3920,29,33,Federico Russo,Advanced
906,29,39,John Lopez,Advanced
24055,29,41,yogece,Advanced
11079,29,45,Felice Pollano,Advanced
63918,29,48,kiwiron,Advanced
8534,29,43,ARF,Advanced
239870,29,48,X J,Advanced
86,29,44,MrEvil,Advanced
1627,29,40,trondd,Advanced
129451,29,40,Hari,Advanced
264171,29,42,Deepak,Advanced
62253,29,44,caveman,Advanced
923,29,49,Nate,Advanced
95422,28,40,krufra,Advanced
79028,28,39,Richard the Spacecat,Advanced
3685,28,45,Ktc,Advanced
10082,28,45,David Norman,Advanced
218129,28,36,Sorenp,Advanced
82170,28,35,Bart,Advanced
36603,28,45,SomeEE,Advanced
30974,28,40,Los Frijoles,Advanced
5817,28,49,Gouse Shaik,Advanced
195549,28,33,LuC,Advanced
212426,28,47,Drew Macrae,Advanced
30234,28,43,Charles JOUBERT,Advanced
1507,28,42,CoderTao,Advanced
710,28,36,John Burton,Advanced
330846,28,37,PCBCrew Engineer,Advanced
16096,28,40,hassan789,Advanced
37763,28,36,Peter Karlsen,Advanced
343715,28,36,Gos,Advanced
836,28,33,Flyguy,Advanced
28783,28,40,Anders Petersson,Advanced
14031,28,28,chuck,Advanced
33307,28,28,Pete,Advanced
1082,28,54,Igor Skochinsky,Advanced
35540,28,28,Akshit,Advanced
37172,28,28,Daniel,Advanced
47017,28,38,Evan,Advanced
153598,28,38,DiBosco,Advanced
41522,28,28,user41522,Advanced
50181,28,28,ThatGuy,Advanced
959,28,28,user959,Advanced
66377,28,40,user66377,Advanced
4561,28,29,Lord Loh.,Advanced
9703,28,28,Monoman,Advanced
13521,28,38,Deb,Advanced
54704,28,42,ChrisR,Advanced
4849,28,36,billt,Advanced
15637,28,31,Rui Lima,Advanced
19515,28,49,Yuriy,Advanced
909,28,33,Wouter Simons,Advanced
327,28,41,Vineeth,Advanced
161265,28,42,eSurfsnake,Advanced
77749,28,35,Philip Oakley,Advanced
109185,28,36,cmm,Advanced
41394,28,39,Ryan Jensen,Advanced
198693,28,54,Robert Fay,Advanced
34423,28,37,George White,Advanced
88393,28,40,Mayank,Advanced
540,28,42,Rex Logan,Advanced
32760,28,36,Manu3l0us,Advanced
44218,28,39,ScottMcP-MVP,Advanced
820,28,49,timrorr,Advanced
255936,28,37,user215805,Advanced
1325,28,34,SingleNegationElimination,Advanced
7060,28,33,Aaron D. Marasco,Advanced
9711,28,41,Toby Lawrence,Advanced
36738,28,34,Technophile,Advanced
256781,28,35,Sanmveg saini,Advanced
1633,27,45,Robert Atkins,Advanced
80802,27,34,Aircraft,Advanced
9551,27,46,justing,Advanced
28263,27,32,Dave,Advanced
6030,27,45,user6030,Advanced
9775,27,42,Morten Jensen,Advanced
26678,27,43,FullmetalEngineer,Advanced
125668,27,31,ambitiose_sed_ineptum,Advanced
121365,27,37,Goswin von Brederlow,Advanced
10162,27,32,ATCSVOL,Advanced
143202,27,30,TypeIA,Advanced
2773,27,34,Carl Raymond,Advanced
5163,27,41,0x6d64,Advanced
407,27,35,Interactive Matter,Advanced
39653,27,43,Will,Advanced
198428,27,39,Rodo,Advanced
89598,27,52,Robert Stiffler,Advanced
6641,27,36,Ilmari Karonen,Advanced
15587,27,40,FarhadA,Advanced
20204,27,37,jwygralak67,Advanced
1736,27,39,x4mer,Advanced
96775,27,37,CHendrix,Advanced
245346,27,37,Rusk Box,Advanced
100952,27,40,Abe Karplus,Advanced
242880,27,35,Yiannis,Advanced
29126,27,36,Bob,Advanced
107944,27,37,Electrical Architect,Advanced
84429,27,39,Mahmoud Hosseinipour,Advanced
23428,27,38,Russell Borogove,Advanced
187594,27,35,Stiddily,Advanced
255032,27,36,Hamid R. Tanhaei,Advanced
134683,27,34,Leroy105,Advanced
46185,27,47,Bruce,Advanced
56529,27,36,alphasierra,Advanced
71448,27,41,Oleksandr R.,Advanced
35762,27,36,ubuntu_noob,Advanced
257313,26,36,mbedded,Advanced
159037,26,30,Ralf Kleberhoff,Advanced
9310,26,32,madrivereric,Advanced
548,26,36,Malvineous,Advanced
53592,26,30,Reversed Engineer,Advanced
214403,26,40,Hitek,Advanced
1785,26,34,IntelliChick,Advanced
312289,26,36,Charles B. Cameron,Advanced
142001,26,50,Codo,Advanced
284446,26,30,Jun Seo-He,Advanced
18908,26,34,Ali80,Advanced
26394,26,34,Alex I,Advanced
255,26,33,Len Holgate,Advanced
20711,26,43,quantum231,Advanced
611,26,41,ttt,Advanced
6946,26,39,Steve Meirowsky,Advanced
66648,26,31,M D,Advanced
278691,26,35,Prathik Prashanth,Advanced
11776,26,39,llama,Advanced
123684,26,37,auoa,Advanced
227603,26,34,DSVF,Advanced
72548,26,40,asndre,Advanced
17697,26,37,Mark Harrison,Advanced
295799,26,32,Martin Vana,Advanced
125242,26,36,wrtlprnft,Advanced
95160,26,33,DELTA12,Advanced
54822,26,42,Timo,Advanced
194133,26,35,thece,Advanced
199,26,43,mba7,Advanced
156264,26,33,MrGerber,Advanced
9402,26,37,fuzzyhair2,Advanced
160806,26,36,Billy Kalfus,Advanced
88784,26,32,Codebeat,Advanced
54870,26,35,Brethlosze,Advanced
3635,26,34,Adam P,Advanced
172923,26,35,UweD,Advanced
154096,26,43,CNA,Advanced
181113,26,32,Some Sorta EE,Advanced
7581,26,39,Matt,Advanced
197922,26,36,Timmy Brolin,Advanced
253212,26,36,Kaswechiha,Advanced
26526,26,36,Ben Miller,Advanced
91050,26,34,jrive,Advanced
40005,26,38,WalyKu,Advanced
2395,26,37,Trygve Laugstøl,Advanced
154112,26,34,R.Joshi,Advanced
46796,25,27,nvd,Advanced
354808,25,29,vjalle,Advanced
135839,25,32,Klaws,Advanced
170463,25,34,GigaJoules,Advanced
128852,25,32,pscheidler,Advanced
362282,25,32,Fred,Advanced
819,25,28,volting,Advanced
175670,25,30,Yasir Ahmed,Advanced
162778,25,30,Attila Kinali,Advanced
258334,25,30,mastermind,Advanced
37228,25,41,TMa,Advanced
94107,25,31,Richard,Advanced
137742,25,28,Martin,Advanced
348,25,34,Erik,Advanced
11823,25,34,Vlad,Advanced
2344,25,32,Isaac,Advanced
165717,25,30,Acccumulation,Advanced
86706,25,32,optronik,Advanced
65484,25,28,gustavovelascoh,Advanced
1276,25,38,Chris Johnson,Advanced
34839,25,33,Martin,Advanced
15890,25,33,Mark,Advanced
298667,25,27,TQQQ,Advanced
53855,25,34,cuddlyable3,Advanced
22208,25,48,microtherion,Advanced
25255,25,32,Felipe_Ribas,Advanced
86762,25,45,zeffur,Advanced
7055,25,35,MickeyfAgain_BeforeExitOfSO,Advanced
544,25,40,Robert Harvey,Advanced
1124,25,29,Vincent Van Den Berghe,Advanced
191136,25,38,MIL-SPEC,Advanced
83414,25,51,ammar.cma,Advanced
156183,25,34,Danny Sebahar,Advanced
18915,25,39,kabZX,Advanced
118355,25,37,Incnis Mrsi,Advanced
221530,25,36,Pranit Pawar ,Advanced
1402,25,29,Dirk,Advanced
225997,25,38,Jay,Advanced
243118,25,35,Robin Iddon,Advanced
235729,25,34,MTA,Advanced
10765,25,30,Tim,Advanced
142242,25,33,Attie,Advanced
105902,25,29,Tom Kuschel,Advanced
19987,25,34,Jay Greco,Advanced
103776,24,37,user103776,Advanced
174533,24,31,Vladimir,Advanced
91366,24,33,Martin Zabel,Advanced
15247,24,32,Andreas H.,Advanced
213323,24,29,Arseniy,Advanced
262268,24,26,No Man,Advanced
150717,24,44,Sachin,Advanced
193751,24,41,Dan1138,Advanced
249696,24,28,CFCBazar,Advanced
1839,24,32,Zaxx,Advanced
11453,24,39,BB ON,Advanced
110566,24,24,Rich,Advanced
232855,24,27,BEE,Advanced
85775,24,38,Loganf,Advanced
155482,24,29,Ben,Advanced
50542,24,29,user242579,Advanced
151215,24,31,AlexVB,Advanced
129870,24,31,MathiasE,Advanced
69076,24,40,fhlb,Advanced
226848,24,34,Tagli,Advanced
194017,24,24,bob_monsen,Advanced
123879,24,28,Electrical Engineering,Advanced
232358,24,33,StarCat,Advanced
10381,24,39,Matt,Advanced
4950,24,43,PetPaulsen,Advanced
88477,24,32,Remco Vink,Advanced
234154,24,31,Ken Grimes,Advanced
10917,24,37,capcom,Advanced
98056,24,30,AlphaGoku,Advanced
43448,24,32,biggvsdiccvs,Advanced
257303,24,32,Helena Wells,Advanced
312944,24,27,RYR051,Advanced
1489,24,33,Paul R,Advanced
285965,24,32,2e0byo,Advanced
746,23,32,ducksauz,Advanced
26987,23,29,Jurkstas,Advanced
70401,23,39,vijay ingole,Advanced
117936,23,29,Makoto,Advanced
23251,23,40,Jotorious,Advanced
50374,23,36,MrPhooky,Advanced
58105,23,33,Kitana,Advanced
114515,23,29,Artūras Jonkus,Advanced
109463,23,34,alephzero,Advanced
61300,23,32,gnasher729,Advanced
38261,23,29,Board-Man,Advanced
263213,23,29,crossroad,Advanced
196,23,35,cyphunk,Advanced
119870,23,31,D-on,Advanced
7716,23,30,Stefan Paul Noack,Advanced
76598,23,27,Chuck,Advanced
37032,23,41,Plutonium smuggler,Advanced
29617,23,38,Roh,Advanced
195603,23,31,Nate S.,Advanced
257710,23,27,David,Advanced
76339,23,38,frarugi87,Advanced
175537,23,30,DonFusili,Advanced
113649,23,33,dlatikay,Advanced
50478,23,35,Joshua,Advanced
5855,23,35,Thrangalucchian,Advanced
110028,23,28,Drunken Code Monkey,Advanced
28493,23,31,Araho,Advanced
62799,23,34,Sam,Advanced
65463,23,30,Joris Groosman,Advanced
69749,23,32,Jakub Rakus,Advanced
27388,23,31,Doov,Advanced
107707,23,31,Adam Z,Advanced
86781,23,28,smajli,Advanced
234057,23,30,sktpin,Advanced
64856,23,34,Pedro Quadros,Advanced
50168,23,32,mcmiln,Advanced
191902,23,27,TestDeviant,Advanced
105803,23,36,Daniel,Advanced
4940,23,37,Shubham,Advanced
94481,23,34,C K,Advanced
37772,23,34,Szidor,Advanced
22799,23,32,Marko,Advanced
33431,23,32,crowie,Advanced
5688,23,39,Konsalik,Advanced
92379,23,32,TLW,Advanced
267963,23,26,The Force Awakens,Advanced
10330,23,37,Krista K,Advanced
25437,23,29,Joe Mac,Advanced
17387,23,30,try-catch-finally,Advanced
1882,23,31,dmckee --- ex-moderator kitten,Advanced
30226,23,29,RawBean,Advanced
141530,23,29,Rendeverance,Advanced
279637,23,30,upali,Advanced
19579,23,30,user19579,Advanced
200552,23,26,Alex Hajnal,Advanced
119981,23,35,peter,Advanced
99450,23,33,user3219492,Advanced
92571,23,32,philbrooksjazz,Advanced
239490,22,24,Nouman Qaiser,Advanced
10157,22,29,Joe Baker,Advanced
1900,22,35,Dave.Mech.Eng,Advanced
2292,22,35,qdot,Advanced
26063,22,28,back_ache,Advanced
32856,22,38,dr3patel,Advanced
20352,22,32,IamDp,Advanced
288772,22,26,Jonathan_the_seagull,Advanced
1298,22,32,Jader Dias,Advanced
279984,22,27,john,Advanced
17815,22,38,BrianK,Advanced
5334,22,28,TimB,Advanced
90463,22,32,Wagner Lipnharski,Advanced
3441,22,35,Andy,Advanced
155414,22,24,Jeffrey Phillips Freeman,Advanced
1213,22,28,Jay Kominek,Advanced
133086,22,28,Macit,Advanced
192830,22,29,user85471,Advanced
1819,22,35,Andrey,Advanced
69260,22,26,Tom Johnson,Advanced
109098,22,29,mbrig,Advanced
11138,22,27,Jayprakash Shet,Advanced
298707,22,25,icodeplenty,Advanced
62743,22,27,I. Wolfe,Advanced
310227,22,28,Tahmid Hassan,Advanced
27045,22,27,AugustCrawl,Advanced
46759,22,28,jun magno,Advanced
10711,22,34,Volodymyr Smotesko,Advanced
134387,22,27,Lawrence NK1G,Advanced
136599,22,34,Jot,Advanced
321407,22,26,alvrm,Advanced
11029,22,33,masterleous,Advanced
278759,22,26,Real Magnetics,Advanced
108803,22,26,andowt,Advanced
296048,22,27,sondre99v,Advanced
203112,22,24,pantarhei,Advanced
143764,22,28,andre314,Advanced
50937,22,27,Michael George,Advanced
155622,22,29,raysputin,Advanced
69023,22,34,Chris Fernandez,Advanced
227858,22,29,Luiz Oliveira,Advanced
80453,22,26,Lanting,Advanced
103259,22,30,Daniel V,Advanced
79426,22,31,Nick Gammon,Advanced
6313,22,30,John,Advanced
92877,22,23,Haris778,Advanced
14097,22,28,ppeterka,Advanced
19932,22,32,raaymaan,Advanced
99520,22,29,Caleb Reister,Advanced
82601,22,29,Joshua de Haan,Advanced
1870,22,30,Journeyman Geek,Advanced
17260,22,30,Yves Daoust,Advanced
152079,22,27,uglyoldbob,Advanced
30808,22,25,Andreas HD,Advanced
38220,22,36,Triak,Advanced
4647,21,27,Hugoagogo,Advanced
294196,21,22,kalyanswaroop,Advanced
982,21,25,onaclov2000,Advanced
50845,21,29,user2813274,Advanced
243585,21,28,across,Advanced
293232,21,22,InBedded16,Advanced
9046,21,36,Erion,Advanced
2050,21,31,hak8or,Advanced
226447,21,27,Kent Altobelli,Advanced
315457,21,23,ee_student,Advanced
233404,21,30,Peter MP,Advanced
50575,21,29,RYS,Advanced
76734,21,31,jcoppens,Advanced
117013,21,25,Felix S,Advanced
35324,21,38,swineone,Advanced
81272,21,28,divB,Advanced
120881,21,22,floppydisk,Advanced
221761,21,23,user3795717,Advanced
4241,21,32,davidd,Advanced
190157,21,30,Avid Pro Tool,Advanced
59246,21,28,dscharge,Advanced
71167,21,29,Zulu,Advanced
64230,21,32,Deep,Advanced
79534,21,27,jmgonet,Advanced
109661,21,28,Ken Green,Advanced
49783,21,26,Dakkaron,Advanced
98732,21,28,user98732,Advanced
